id,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,Aircraft_Stand,flight_terminal,empty_spaces,air_classes,count_date,type_mc,flight_datetime_start,flight_datetime_finish,C_vc,index
984,D,2019-05-17 23:35:00,SU,1112,D,KRR,32A,158,148,89,1,10,Narrow_Body,7,away,2019-05-17 22:30:00,2019-05-17 23:35:00,1550,291
985,D,2019-05-17 23:35:00,EO,179,D,CEK,E90,110,109,83,3,1,Regional,7,away,2019-05-17 22:45:00,2019-05-17 23:35:00,1300,76
986,A,2019-05-17 23:35:00,SU,1359,D,RTW,SU9,87,68,89,1,19,Regional,7,away,2019-05-17 23:35:00,2019-05-18 00:25:00,1250,455
987,A,2019-05-17 23:40:00,SU,1195,D,KZN,32A,158,106,190,1,52,Narrow_Body,4,away,2019-05-17 23:40:00,2019-05-18 00:45:00,1550,352
988,D,2019-05-17 23:40:00,SU,1502,D,TJM,32A,158,121,190,1,37,Narrow_Body,4,away,2019-05-17 22:35:00,2019-05-17 23:40:00,1550,552
989,A,2019-05-17 23:40:00,SU,1415,D,SVX,73H,158,127,190,1,31,Narrow_Body,4,away,2019-05-17 23:40:00,2019-05-18 00:45:00,1550,499
990,D,2019-05-17 23:40:00,SU,1866,I,EVN,32B,183,117,84,3,66,Narrow_Body,4,away,2019-05-17 22:35:00,2019-05-17 23:40:00,1600,655
991,D,2019-05-17 23:45:00,SU,1408,D,SVX,32A,158,147,193,1,11,Narrow_Body,6,away,2019-05-17 22:40:00,2019-05-17 23:45:00,1550,492
992,D,2019-05-17 23:45:00,EO,185,D,KZN,E90,110,95,12,3,15,Regional,6,jetbridge,2019-05-17 23:05:00,2019-05-17 23:45:00,1350,80
993,A,2019-05-17 23:45:00,SU,1341,D,GOJ,32A,158,50,87,1,108,Narrow_Body,6,away,2019-05-17 23:45:00,2019-05-18 00:50:00,1550,447
994,A,2019-05-17 23:45:00,SU,1339,D,ARH,SU9,87,70,191,1,17,Regional,6,away,2019-05-17 23:45:00,2019-05-18 00:35:00,1250,445
995,D,2019-05-17 23:45:00,EO,197,D,LED,E90,110,102,13,3,8,Regional,6,jetbridge,2019-05-17 23:05:00,2019-05-17 23:45:00,1350,88
996,A,2019-05-17 23:45:00,SU,29,D,LED,73H,158,153,192,1,5,Narrow_Body,6,away,2019-05-17 23:45:00,2019-05-18 00:50:00,1550,25
997,A,2019-05-17 23:50:00,SU,1131,D,AER,32A,158,154,193,1,4,Narrow_Body,7,away,2019-05-17 23:50:00,2019-05-18 00:55:00,1550,306
998,A,2019-05-17 23:50:00,N4,192,I,UGC,73H,189,140,74,2,49,Narrow_Body,7,away,2019-05-17 23:50:00,2019-05-18 00:55:00,1550,87
999,D,2019-05-17 23:50:00,SU,1352,D,VOZ,SU9,87,78,193,1,9,Regional,7,away,2019-05-17 23:00:00,2019-05-17 23:50:00,1250,450
1000,A,2019-05-17 23:50:00,SU,2157,I,BOJ,32A,158,37,2,3,121,Narrow_Body,7,away,2019-05-17 23:50:00,2019-05-18 00:55:00,1500,769
1001,D,2019-05-17 23:50:00,SU,1852,I,GYD,73H,158,112,2,5,46,Narrow_Body,7,away,2019-05-17 22:45:00,2019-05-17 23:50:00,1550,643
1002,D,2019-05-17 23:50:00,SU,1222,D,GOJ,32A,158,144,196,1,14,Narrow_Body,7,away,2019-05-17 22:45:00,2019-05-17 23:50:00,1550,377
1003,D,2019-05-17 23:50:00,SU,1956,I,TSE,32B,183,111,74,2,72,Narrow_Body,7,away,2019-05-17 22:45:00,2019-05-17 23:50:00,1550,682
1004,D,2019-05-17 23:55:00,EO,189,D,NBC,E90,110,72,14,3,38,Regional,5,jetbridge,2019-05-17 23:15:00,2019-05-17 23:55:00,1350,84
1005,D,2019-05-17 23:55:00,SU,1372,D,EGO,SU9,87,75,194,1,12,Regional,5,away,2019-05-17 23:05:00,2019-05-17 23:55:00,1250,468
1006,D,2019-05-17 23:55:00,N4,729,D,REN,73H,189,172,15,3,17,Narrow_Body,5,jetbridge,2019-05-17 23:05:00,2019-05-17 23:55:00,1750,233
1007,A,2019-05-17 23:55:00,SU,1659,D,SIP,32A,158,119,193,1,39,Narrow_Body,5,away,2019-05-17 23:55:00,2019-05-18 01:00:00,1550,603
1008,A,2019-05-17 23:55:00,EO,208,D,LED,73H,189,180,2,3,9,Narrow_Body,5,away,2019-05-17 23:55:00,2019-05-18 01:00:00,1600,106
